Timestamp,Value
2023-07-11 06:08:42,20.129723
2023-07-11 06:09:42,42.288794
2023-07-11 06:10:42,47.108026
2023-07-11 06:11:42,49.185542
2023-07-11 06:12:42,50.999903
2023-07-11 06:13:42,52.676228
2023-07-11 06:14:42,54.62016
2023-07-11 06:15:42,57.678765
2023-07-11 06:16:42,60.913782
