Timestamp,Value
2023-07-11 06:08:42,13.0291
2023-07-11 06:09:42,37.882938
2023-07-11 06:10:42,43.278632
2023-07-11 06:11:42,45.920484
2023-07-11 06:12:42,47.396968
2023-07-11 06:13:42,48.880472
2023-07-11 06:14:42,51.614725
2023-07-11 06:15:42,54.496297
2023-07-11 06:16:42,58.913861
