Timestamp,Value
2023-07-11 06:08:42,0.022823
2023-07-11 06:09:42,0.025466
2023-07-11 06:10:42,0.028299
2023-07-11 06:11:42,0.794128
2023-07-11 06:12:42,2.433951
2023-07-11 06:13:42,4.230803
2023-07-11 06:14:42,5.820167
2023-07-11 06:15:42,8.741075
2023-07-11 06:16:42,12.002444
