Timestamp,Value
2023-07-11 06:08:42,0.582148
2023-07-11 06:09:42,0.615592
2023-07-11 06:10:42,0.651054
2023-07-11 06:11:42,0.682669
2023-07-11 06:12:42,0.716845
2023-07-11 06:13:42,0.749452
2023-07-11 06:14:42,0.809155
2023-07-11 06:15:42,3.116963
2023-07-11 06:16:42,13.446478
