Timestamp,Value
2023-07-11 13:11:54,0.018667
2023-07-11 13:12:54,27.681056
2023-07-11 13:13:54,36.909467
2023-07-11 13:14:54,40.313654
2023-07-11 13:15:54,42.426718
2023-07-11 13:16:54,43.95036
