Timestamp,Value
2023-07-11 06:08:42,12.952769
2023-07-11 06:09:42,36.459147
2023-07-11 06:10:42,42.85905
2023-07-11 06:11:42,44.467851
2023-07-11 06:12:42,46.179776
2023-07-11 06:13:42,48.367728
2023-07-11 06:14:42,50.351575
2023-07-11 06:15:42,52.503419
2023-07-11 06:16:42,56.758233
