Timestamp,Value
2023-07-11 06:08:42,15.122236
2023-07-11 06:09:42,41.859944
2023-07-11 06:10:42,47.663128
2023-07-11 06:11:42,49.492353
2023-07-11 06:12:42,51.689402
2023-07-11 06:13:42,53.563604
2023-07-11 06:14:42,55.764543
2023-07-11 06:15:42,57.734169
2023-07-11 06:16:42,62.208676
