Timestamp,Value
2023-07-11 13:08:54,19.317822
2023-07-11 13:09:54,36.622022
2023-07-11 13:10:54,40.347298
2023-07-11 13:11:54,44.720296
2023-07-11 13:12:54,46.446139
2023-07-11 13:13:54,48.403186
2023-07-11 13:14:54,50.07074
2023-07-11 13:15:54,50.858411
2023-07-11 13:16:54,51.907828
